gender,department,scholarship,parental_education,extra_curricular,age,cgpa,attendance_rate,family_income,past_failures,study_hours_per_week,assignments_submitted,projects_completed,total_activities,sports_participation,low_attendance,low_cgpa,high_failures,low_study_hours,cgpa_attendance_interaction,study_cgpa_ratio,assignment_completion_rate,academic_performance_score,engagement_score,risk_score,cgpa_squared,attendance_squared,income_bracket,age_group
1,5,1,4,1,24.0,5.769894897,54.65301588,52334,4.0,13.6,26,3,4,0,1,0,1,0,315.342157431672,2.3169069018511252,0.52,56.175982425,1.8,5,33.291687122426644,2986.952144779532,0,0
3,3,0,1,0,20.0,5.156286921,100.0,153830,4.0,5.8,46,3,6,1,0,0,1,1,515.6286921000001,1.1034405250648986,0.92,75.781434605,2.2,3,26.587294811675665,10000.0,3,3
1,7,0,4,1,16.0,5.018410473,76.63544173,62802,2.0,16.3,50,0,3,0,0,0,0,0,384.58810338081327,3.184582417917384,1.0,63.40977323,1.6,0,25.184443675516086,5872.990929152224,0,2
2,5,0,3,1,16.0,4.511452404,93.10953735,25461,3.0,17.5,56,4,2,0,0,1,0,0,420.05924611298525,3.7948998421452647,1.12,69.112030695,1.4,3,20.35320279355738,8669.385945531045,2,2
1,2,0,4,1,24.0,6.897866953,72.99044333,59688,3.0,24.0,20,2,5,0,0,0,0,0,503.4783669308263,3.4296165047423703,0.4,70.98455643,2.0,0,47.580568501289505,5327.604817509942,0,0
2,3,0,0,0,18.0,4.400944026,75.291641,53858,4.0,11.4,32,0,0,0,0,1,1,0,331.3542976666867,2.5328019931256973,0.64,59.65054063,0.0,5,19.368308319985093,5668.831204472881,0,2
1,6,0,0,0,26.0,4.888734831,70.00881574,66604,4.0,18.8,5,2,8,0,0,1,1,0,342.254535985199,3.7684905365538364,0.1,59.448082025000005,1.6,5,23.8997282478326,4901.234281317272,0,1
1,4,0,1,0,17.0,5.481415849,62.16175657,37697,2.0,22.6,48,3,3,0,1,0,0,0,340.7344376644779,4.049151794351455,0.96,58.48795753,0.6,3,30.045919709668393,3864.0839798679385,2,2
3,7,1,1,0,19.0,4.119003044,64.26660072,37293,3.0,6.0,7,1,0,0,1,1,0,1,264.7143239932126,1.4221369213119723,0.14,52.72831558,0.0,7,16.966186076481268,4130.195968103904,2,3
3,7,1,2,0,18.0,6.486239868,64.2156664,21996,6.0,25.0,48,2,2,0,1,0,1,0,416.51821555386806,3.7957925160705672,0.96,64.53903254,0.4,5,42.07130762523266,4123.6518111960895,1,2
1,4,0,3,1,21.0,5.98561944,74.6234063,17186,5.0,6.7,0,1,9,0,0,0,1,1,446.66731142829843,1.1009561255115223,0.0,67.23980035,2.8,3,35.82764008050591,5568.65276781488,1,3
0,4,1,0,0,26.0,4.109680582,37.26407019,26570,3.0,11.6,45,4,4,0,1,1,0,0,153.14342566612805,2.7555534853641777,0.9,39.180438005,0.8,6,16.88947448606786,1388.6109271252465,2,1
1,2,0,4,1,20.0,5.914712858,55.9005892,110223,6.0,21.8,11,1,6,1,1,0,1,0,330.6359337110159,3.624445674244355,0.22,57.52385889,3.2,5,34.98382819259052,3124.8758729071565,3,3
0,5,0,4,0,23.0,5.631248312,62.25323575,40494,4.0,15.1,10,2,6,0,1,0,1,0,350.5634287337256,2.6346790747809425,0.2,59.282859435000006,1.2,5,31.710957551402853,3875.4653613450782,2,0
2,5,0,4,1,21.0,4.75961977,79.65263917,63973,4.0,12.1,43,0,9,0,0,1,1,0,379.11627612620833,2.4899067360572538,0.86,63.624418434999995,2.8,5,22.65398035497485,6344.542926746219,0,3
3,3,0,4,0,24.0,5.21268354,81.77570829,44040,4.0,18.2,30,3,4,1,0,0,1,0,426.2708885751245,3.4257639972284144,0.6,66.951271845,1.8,2,27.172069688186927,6687.266466331174,2,0
2,4,0,0,1,24.0,6.455413157,88.40806022,32048,3.0,14.0,9,2,4,0,0,0,0,0,570.7105551290363,2.135639610304428,0.18,76.481095895,1.8,0,41.6723590275687,7815.985111863146,2,0
3,7,1,1,0,25.0,5.876029255,90.04062048,55416,2.0,11.8,45,1,2,0,0,0,0,0,529.0813200788322,1.9745552601047303,0.9,74.400456515,0.4,0,34.52771980561585,8107.313336423395,0,0
0,7,0,0,0,19.0,5.859223508,80.24061824,53268,3.0,24.9,8,0,1,0,0,0,0,0,470.14771668826165,4.178396726783753,0.16,69.41642666,0.2,0,34.33050011669983,6438.556815537421,0,3
1,6,0,4,0,22.0,6.025454086,79.77146126,72956,4.0,6.5,57,3,3,1,0,0,1,1,480.6592771952577,1.0611458201696495,1.14,70.01300106,1.6,3,36.306096942494094,6363.48603155568,0,0
1,5,1,2,0,19.0,5.342279725,88.74502385,24810,4.0,11.4,38,2,0,1,0,0,1,0,474.10074160849643,2.0947104110860457,0.76,71.08391055,1.0,2,28.539952660146074,7875.679258137068,1,3
1,7,1,3,0,25.0,6.824637421,61.73473599,45132,5.0,14.1,1,4,1,0,1,0,1,0,421.3171894129095,2.036207694750867,0.02,64.9905551,0.2,5,46.57567592811353,3811.177627755001,2,0
0,2,1,4,0,16.0,5.848892471,70.61173987,53859,3.0,15.1,46,4,3,0,0,0,0,0,413.0004736898535,2.5382876011980953,0.92,64.55033229,0.6,0,34.20954313732049,4986.017807468546,0,2
2,4,1,4,0,22.0,5.690357631,74.87228867,8855,3.0,20.7,33,1,4,0,0,0,0,0,426.05009918376936,3.574908722248489,0.66,65.88793249,0.8,0,32.38016996867994,5605.859610683811,1,0
1,2,1,4,0,26.0,4.577442581,92.44676264,89707,3.0,13.2,10,3,5,0,0,1,0,0,423.169747783936,2.8220549523406326,0.2,69.110594225,1.0,3,20.952980582351937,8546.4039226165,3,1
2,4,0,4,0,23.0,4.845186668,67.31972899,20342,2.0,13.0,29,2,6,0,1,1,0,0,326.17665339572113,2.6288188642346313,0.58,57.885797835000005,1.2,6,23.475833847764942,4531.945911287046,1,0
1,3,0,4,0,23.0,5.468988661,75.0117644,46196,6.0,23.1,43,3,1,0,0,0,1,0,410.23848894520347,4.147970377776282,0.86,64.850825505,0.2,2,29.90983697414657,5626.764798401108,2,0
3,2,0,4,0,19.0,4.384276761,60.83715007,49727,3.0,12.5,18,3,1,1,1,1,0,0,266.7269032573705,2.7875175120129034,0.36,52.339958839999994,1.2,6,19.22188271704465,3701.158828639701,2,3
0,7,0,2,1,23.0,5.500271303,74.66638508,6459,5.0,9.0,27,1,7,0,0,0,1,1,410.68537515427136,1.6070649997222108,0.54,64.834549055,2.4,3,30.252984406605318,5575.069060914846,1,0
1,3,1,4,0,18.0,6.124273343,82.94417038,96261,5.0,7.1,44,4,1,0,0,0,1,1,507.9727716154842,1.1406954047069395,0.88,72.093451905,0.2,3,37.50672397978039,6879.7354000264695,3,2
1,7,1,4,0,20.0,6.488314898,74.54868438,47557,5.0,8.0,30,1,6,1,0,0,1,1,483.6953394890538,1.2142710425739582,0.6,69.71591667999999,2.2,3,42.098230215608744,5557.506342788855,2,3
2,5,0,4,0,21.0,6.438124518,96.21990912,55389,4.0,15.1,54,1,0,0,0,0,1,0,619.4757560252039,2.309530807868288,1.08,80.30057715000001,0.0,2,41.449447309272735,9258.27091106106,0,3
1,1,1,4,0,24.0,5.93453546,69.97313461,33082,4.0,16.1,7,1,2,0,1,0,1,0,415.2580485903983,2.6679766995685203,0.14,64.659244605,0.4,5,35.218711125997416,4896.23956714918,2,0
3,5,1,4,0,20.0,5.935456373,86.26260282,43108,2.0,14.1,25,4,2,1,0,0,0,0,512.0079156595368,2.3361945027185107,0.5,72.808583275,1.4,0,35.22964235578632,7441.236645281072,2,3
0,4,0,2,1,24.0,4.031298495,62.55726286,77487,6.0,18.0,8,1,0,0,1,1,1,0,252.18699961883738,4.356983650971945,0.16,51.435123905,1.0,8,16.251367555789262,3913.4111365351355,3,0
3,4,0,4,1,23.0,5.463001052,63.2281746,78034,3.0,15.1,49,3,5,0,1,0,0,0,345.4155843558397,2.714362240605954,0.98,58.92909256,2.0,3,29.844380494153107,3997.8020632480857,3,0
2,1,1,1,0,21.0,6.617760132,64.1400562,51669,4.0,15.1,10,2,9,1,1,0,1,0,424.4635067845994,2.2477730230454736,0.2,65.15882876,2.8,5,43.79474916468865,4113.946809339159,0,3
3,3,1,4,1,21.0,6.16446297,75.09409398,54638,2.0,13.2,55,1,3,0,0,0,0,0,462.91476160540986,2.107123956708455,1.1,68.36936184,1.6,0,38.00060370850122,5639.1229506770715,0,3
2,2,0,4,1,26.0,4.037942158,69.59782841,40680,5.0,8.0,39,1,1,0,1,1,1,1,281.0320054419891,1.93332813619286,0.78,54.988624995,1.2,9,16.304976871353695,4843.857719387804,2,1
0,6,1,3,1,22.0,5.925362562,86.24997524,46717,6.0,21.6,30,3,6,0,0,0,1,0,511.062374260523,3.5848465179878417,0.6,72.75180043,2.2,2,35.109921491151205,7439.058228900612,2,0
3,1,1,4,1,25.0,5.229932433,73.51332021,46162,5.0,7.1,31,1,3,0,0,0,1,1,384.4696976237934,1.3320994382669316,0.62,62.906322270000004,1.6,3,27.352193253745302,5404.208248297995,2,0
0,3,0,4,1,21.0,5.571095287,70.60340491,68271,4.0,19.3,15,1,1,1,0,0,1,0,393.33829634025363,3.4032226621622628,0.3,63.15717889,2.2,2,31.037102696833617,4984.840784885411,0,3
1,4,0,3,1,19.0,5.792252941,42.7045629,43501,5.0,16.0,36,4,8,0,1,0,1,0,247.35563005164448,2.7154299315067374,0.72,50.313546155,2.6,5,33.55019413252315,1823.6796924800562,2,3
0,2,0,4,0,22.0,4.385197904,78.78832049,34842,5.0,16.6,31,0,8,1,0,1,1,0,345.50237787242827,3.701062997732107,0.62,61.320149765000004,2.6,5,19.229960657245993,6207.5994456349545,2,0
3,1,0,3,0,20.0,4.127112671,76.71708675,48326,4.0,5.4,32,1,1,0,0,1,1,1,316.62006080813126,1.277467723310657,0.64,58.99410673,0.2,6,17.03305899912875,5885.511399407027,2,3
0,2,0,2,0,16.0,4.865977502,63.27741474,60252,4.0,6.8,59,1,4,0,1,1,1,1,307.90647650956316,1.3693175205206558,1.18,55.96859488,0.8,9,23.67773704997016,4004.031216177969,0,2
1,0,0,4,0,24.0,5.02110734,46.77673175,21896,4.0,22.1,8,4,8,0,1,0,1,0,234.87099113113607,4.315472910981788,0.16,48.49390257500001,1.6,5,25.21151891980188,2188.0626332114584,1,0
1,0,0,2,1,16.0,4.031692664,67.48491848,2420,4.0,5.5,0,4,3,0,1,1,1,1,272.07845076645407,1.33117355216719,0.0,53.900922560000005,1.6,9,16.25454573695142,4554.214222252246,1,2
2,4,0,2,0,16.0,6.244900269,76.26490359,74178,2.0,21.1,34,4,8,1,0,0,0,0,476.26671694445014,3.325505383132761,0.68,69.35695314,2.6,0,38.99877936975628,5816.335519591996,0,2
0,4,1,2,1,21.0,6.717578743,69.90471054,40093,6.0,16.3,23,3,3,1,1,0,1,0,469.590397559072,2.390878142292988,0.46,68.540248985,2.6,5,45.12586416840546,4886.668555681186,2,3
0,2,1,0,1,25.0,5.716113603,89.70756196,42650,4.0,7.2,23,4,6,0,0,0,1,1,512.7786152115214,1.2379400561031304,0.46,73.43434899500001,2.2,3,32.673954722401646,8047.44667280724,2,0
1,0,0,4,0,21.0,6.148599186,86.44719224,86001,2.0,8.1,21,1,9,0,0,0,0,1,531.5291358388496,1.2962905379093714,0.42,73.96659205,1.8,1,37.80527195007986,7473.117046179517,3,3
0,0,0,4,0,23.0,4.276270262,85.4375098,47159,5.0,22.4,19,2,8,0,0,1,1,0,365.3538824170735,5.118513862021623,0.38,64.10010621,1.6,5,18.286487353665546,7299.568080825096,2,0
0,2,1,4,0,26.0,6.982405535,70.15684264,68982,6.0,11.4,32,4,4,0,0,0,1,0,489.86352636766,1.609622598376104,0.64,69.990448995,0.8,2,48.753987055198635,4921.982569213721,0,1
0,0,0,1,0,17.0,5.109914012,75.77251421,53354,5.0,20.9,24,2,0,0,0,0,1,0,387.1910320861481,4.011582523600391,0.48,63.435827165,0.0,2,26.111221210033936,5741.473909704651,0,2
3,2,1,4,0,26.0,4.665350299,58.84044021,42075,5.0,18.0,13,2,9,1,1,1,1,0,274.5112653270151,3.77726691021587,0.26,52.746971599999995,2.8,8,21.76549341237939,3462.1974041065846,2,1
1,5,0,3,1,16.0,6.852780815,76.3951702,30426,2.0,10.9,22,1,0,1,0,0,0,0,523.5193567052197,1.567718052679617,0.44,72.461489175,2.0,0,46.96060489843207,5836.222029886967,2,2
1,1,0,2,1,26.0,5.505477398,77.75095728,36259,5.0,13.8,23,3,6,0,0,0,1,0,428.0561379779035,2.461877734967544,0.46,66.40286563,2.2,2,30.31028137988885,6045.211357956384,2,1
3,0,1,4,0,26.0,6.644007229,88.84078936,26640,6.0,10.5,49,0,0,0,0,0,1,0,590.2588467379063,1.5569378328731327,0.98,77.640430825,0.0,2,44.142832059004256,7892.68585410789,2,1
0,3,0,4,1,19.0,4.957783125,76.24441287,67294,2.0,21.3,40,3,2,0,0,1,0,0,378.0032635024188,4.211331224290089,0.8,62.91112206,1.4,3,24.579613514534763,5813.210493891022,0,3
3,6,0,4,1,16.0,4.201819808,75.09409398,23338,6.0,22.7,44,0,0,0,0,1,1,0,315.5318515489775,5.276836551309125,0.88,58.556146029999994,1.0,5,17.655289698901154,5639.1229506770715,1,2
2,2,0,4,0,21.0,5.352142173,71.01158622,58351,4.0,16.1,58,2,0,0,0,0,1,0,380.06410537968765,2.952967749030855,1.16,62.266503975,0.0,2,28.64542584000516,5042.645377480494,0,3
1,7,0,0,0,17.0,4.305949523,73.13804473,84148,6.0,8.7,3,2,6,1,0,1,1,1,314.9287288182962,1.9746027399052435,0.06,58.09876998,2.2,6,18.541201294623924,5349.173586927482,3,2
1,2,1,1,1,25.0,4.396788699,69.74426511,34864,3.0,5.6,9,3,8,1,1,1,0,1,306.650796655708,1.2453331421254756,0.18,56.85607605,3.6,7,19.33175086365411,4864.2625157339635,2,0
1,2,0,3,0,25.0,5.475077002,85.75474637,52552,2.0,15.0,10,2,1,0,0,0,0,0,469.51383966273,2.690545797774436,0.2,70.252758195,0.2,0,29.976468177829307,7353.876524983029,0,0
1,3,0,4,0,24.0,5.360984141,71.32073681,33408,4.0,24.8,54,3,1,1,0,0,1,0,382.34933896284497,4.541305991681326,1.08,62.46528911,1.2,2,28.740150960053512,5086.647499121289,2,0
2,7,0,1,0,18.0,5.366037554,61.37688405,80073,2.0,16.8,28,2,1,1,1,0,0,0,329.35066475980364,3.073524437772277,0.56,57.518629795,1.2,3,28.794359030938303,3767.1218956871444,3,2
1,7,0,1,1,16.0,5.695636908,57.89354131,63779,5.0,5.7,40,1,4,1,1,0,1,1,329.7405906200587,0.9834984645314845,0.8,57.424955195,2.8,6,32.4402797877718,3351.6621254126767,0,2
0,4,0,2,0,21.0,4.53633811,88.57839861,30437,5.0,22.5,14,4,7,0,0,1,1,0,401.821565337314,4.8529678953893205,0.28,66.970889855,1.4,5,20.57836344823837,7846.132700312049,2,3
2,0,1,0,0,26.0,4.244599529,72.45157818,71742,2.0,14.3,32,2,3,0,0,1,0,0,307.5279346181347,3.2914426069763545,0.64,57.448786735,0.6,3,18.016625161587022,5249.231180772652,0,1
2,7,0,4,0,25.0,5.362364353,72.67035856,46073,4.0,14.4,42,4,8,0,0,0,1,0,389.68494026187244,2.6362210701106634,0.84,63.147001044999996,1.6,2,28.754951454325113,5280.981013238965,2,0
3,3,0,4,1,18.0,4.132152833,66.46472308,77692,6.0,5.5,40,4,6,1,1,1,1,1,274.6423937695825,1.299574995759611,0.8,53.893125705,3.2,9,17.07468703526993,4417.559414101084,3,2
0,3,1,0,0,17.0,6.473548183,68.82092517,53860,6.0,15.1,22,3,7,1,1,0,1,0,445.51557508663245,2.2970851630859643,0.44,66.77820349999999,2.4,5,41.906826077622604,4736.319741254739,0,2
0,6,0,3,1,22.0,6.303456273,73.66204906,62661,6.0,13.4,17,0,5,0,0,0,1,0,464.32550522929074,2.0926198959928466,0.34,68.34830589500001,2.0,2,39.73356098562305,5426.097471717847,0,0
2,1,1,4,0,21.0,5.11590142,65.7225926,33096,3.0,21.9,27,3,7,0,1,0,0,0,336.2303048084215,4.198698985380747,0.54,58.4408034,1.4,3,26.17244733915802,4319.459178065575,2,3
0,1,0,0,0,24.0,4.450953386,65.54584,41283,2.0,8.7,59,3,1,1,1,1,0,1,291.74147848621425,1.911687345944615,1.18,55.02768693,1.2,7,19.810986044344865,4296.257141305599,2,0
1,0,1,4,0,17.0,4.479923033,92.09367586,37766,3.0,21.3,31,4,9,1,0,1,0,0,412.57257967885016,4.650733177506654,0.62,68.44645309500001,2.8,3,20.069710381603922,8481.245133406748,2,2
0,7,1,4,0,18.0,4.557179686,67.21048707,23322,6.0,13.8,1,0,2,0,1,1,1,0,306.29026636156965,2.9631667512173383,0.02,56.391141964999996,0.4,8,20.767886690491054,4517.249572186637,1,2
1,5,0,2,1,26.0,5.500271303,53.59298882,44768,2.0,9.7,56,2,8,0,1,0,0,1,294.77597844864584,1.7320589441450494,1.12,54.297850925,2.6,4,30.252984406605318,2872.208450660645,2,1
0,7,0,0,1,20.0,4.577935473,54.99013362,65865,3.0,20.9,17,4,4,0,1,1,0,0,251.74128336400793,4.467782875721595,0.34,50.384744175,1.8,6,20.957493194951734,3023.9147955454546,0,3
3,5,0,0,0,26.0,4.33380436,74.45441457,42790,5.0,12.2,39,0,4,0,0,1,1,0,322.67086648471354,2.7515873524018097,0.78,58.896229085,0.8,5,18.78186023075501,5543.459848961428,2,1
3,2,1,4,0,18.0,4.994343422,55.5287108,46318,5.0,24.3,52,0,3,1,1,1,1,0,277.32945151612034,4.7699964425366534,1.04,52.73607251,1.6,8,24.943466216874672,3083.4377231100366,2,2
1,0,0,3,0,24.0,6.790301999,82.00174688,49765,5.0,25.0,14,0,9,0,0,0,1,0,556.8166257607561,3.6282879913867765,0.28,74.952383435,1.8,2,46.108201237623405,6724.286491371589,2,0
1,7,0,0,0,24.0,5.080158035,82.54743592,48512,4.0,20.3,14,4,8,1,0,0,1,0,419.35401985763565,3.9187993614947696,0.28,66.674508135,2.6,2,25.808005660575063,6814.079176966506,2,0
2,2,1,0,0,17.0,4.830583583,61.98375886,24757,4.0,15.1,0,0,7,0,1,1,1,0,299.41772796174683,3.062517802570633,0.0,55.144797345,1.4,8,23.33453775234912,3841.9863624146287,1,2
1,1,0,3,0,21.0,4.010009126,67.19596982,29001,6.0,20.7,41,4,5,0,1,1,1,0,269.4564522086206,5.036485167162133,0.82,53.64803054,1.0,8,16.080173190603283,4515.298360050351,2,3
1,7,0,2,1,16.0,4.906962626,70.79529577,79676,2.0,24.4,9,0,8,0,0,1,0,0,347.3898704400059,4.873213926801937,0.18,59.932461015,2.6,3,24.07828221296082,5011.973903161779,3,2
3,2,0,4,0,26.0,4.840870747,83.2398535,36781,4.0,7.1,23,4,1,1,0,1,1,1,402.9533717927156,1.4369936724839403,0.46,65.824280485,1.2,6,23.434029589160343,6928.873210701461,2,1
0,1,0,0,1,19.0,4.228346396,70.79050763,75767,6.0,19.7,15,3,7,0,0,1,1,0,299.326787808321,4.551391732003142,0.3,56.53698579499999,2.4,5,17.87891324456619,5011.295970513087,3,3
3,7,1,4,1,17.0,6.37875978,74.13857438,43907,2.0,16.1,53,0,5,0,0,0,0,0,472.9121564016824,2.485043518622325,1.06,68.96308608999999,2.0,0,40.68857633094565,5496.528211098792,2,2
2,5,0,4,0,20.0,4.057629087,78.1578349,62052,4.0,24.3,21,1,9,0,0,1,1,0,317.1355042671837,5.844677216633107,0.42,59.367062884999996,1.8,5,16.46435380766845,6108.647156255658,0,3
1,1,0,3,0,24.0,4.212485683,67.83689363,67595,2.0,11.0,27,0,6,0,1,1,0,0,285.7619431955689,2.550733105819334,0.54,54.98087523,1.2,6,17.745035629479975,4601.844137367935,0,0
2,2,1,4,0,26.0,6.673479789,89.79109463,27741,4.0,18.7,45,3,3,0,0,0,1,0,599.2190552454914,2.7607670772663173,0.9,78.26294626,0.6,2,44.535332494191486,8062.440674853616,2,1
3,7,1,4,1,23.0,6.335635429,75.26072281,67839,5.0,19.9,55,2,8,0,0,0,1,0,476.8245018471845,3.092157754979007,1.1,69.30853855000001,2.6,2,40.14027628920001,5664.176397883655,0,0
0,0,0,3,0,25.0,4.584656697,82.85641649,74476,3.0,22.1,31,4,2,0,0,1,0,0,379.8682247502997,4.717528183901414,0.62,64.35149172999999,0.4,3,21.01907702934695,6865.185753564344,0,0
0,2,0,4,0,23.0,4.864511137,70.65934232,34295,3.0,6.2,16,4,7,0,0,1,0,1,343.72315764873537,1.2488641537717635,0.32,59.652226845,1.4,4,23.66346860199703,4992.742657094942,2,0
0,1,1,2,1,17.0,5.307783969,78.13384709,40285,5.0,12.6,55,2,5,1,0,0,1,0,414.7175810205993,2.329974731281652,1.1,65.60584339,3.0,2,28.172570661573392,6104.898061083502,2,2
0,7,0,1,1,21.0,5.435725472,63.26661061,31090,5.0,22.4,48,3,7,1,1,0,1,0,343.89992681988247,4.046443436059179,0.96,58.811932665,3.4,5,29.547111406949618,4002.6640180773647,2,3
1,4,1,0,0,23.0,4.488036393,76.05081723,61024,3.0,16.5,12,2,2,0,0,1,0,0,341.31883544563146,3.596309747057406,0.24,60.465590580000004,0.4,3,20.14247066489245,5783.726801350866,0,0
1,7,0,0,0,16.0,5.207027806,71.47915958,48155,6.0,10.8,29,2,0,0,0,0,1,0,372.19397148257127,2.035037387177391,0.58,61.774718820000004,0.0,2,27.113138572457174,5109.270254263106,2,2
3,2,0,0,0,16.0,5.604131347,73.35341788,73359,5.0,18.9,10,2,7,0,0,0,1,0,411.08218855089825,3.3133879376638413,0.2,64.697365675,1.4,2,31.406288154428037,5380.723914677903,0,2
0,4,0,0,0,17.0,5.137432799,93.9105148,57646,6.0,8.5,0,3,8,1,0,0,1,1,482.4589589044949,1.6229325179356828,0.0,72.642421395,2.6,3,26.393215764240974,8819.18479000102,0,2
1,3,1,1,0,24.0,6.666979895,97.94765599,68242,4.0,12.8,18,2,9,1,0,0,1,0,653.0150532477063,1.891538056653263,0.36,82.30872747000001,2.8,2,44.44862092033421,9593.743313935383,0,0
0,0,0,3,0,22.0,4.544256973,52.93932867,33143,2.0,19.1,23,4,3,0,1,1,0,0,240.56991345458636,4.1126061953592075,0.46,49.190949200000006,0.6,6,20.650271436659125,2802.572520030284,2,0
3,1,1,2,0,26.0,6.207323226,73.77353285,47631,4.0,20.4,37,4,0,1,0,0,1,0,457.93616392387895,3.234335591984136,0.74,67.92338255499999,1.0,2,38.53086163203904,5442.534149170028,2,1
0,5,1,2,0,25.0,5.349994832,53.3070603,47678,4.0,11.5,30,1,4,0,1,0,1,0,285.19249711411237,2.110093744030178,0.6,53.40350431,0.8,5,28.62244470242671,2841.6426778278365,2,0
0,7,0,1,1,26.0,4.446358273,56.70285904,41809,4.0,21.9,58,2,2,1,1,1,1,0,252.12122639525685,4.817042275365789,1.16,50.583220885,2.4,8,19.770101891875548,3215.21422331011,2,1
2,4,1,0,0,21.0,4.6361632,98.90199791,8994,2.0,15.7,22,3,4,0,0,1,0,0,458.52580311681896,3.31491955344782,0.44,72.63181495500001,0.8,3,21.494009217034243,9781.605190589646,1,3
2,3,0,0,0,22.0,5.351713633,71.97432211,34832,6.0,20.9,41,3,2,0,0,0,1,0,385.18596086202035,3.8336569759440993,0.82,62.74572922,0.4,2,28.64083880963806,5180.303043194035,2,0
2,3,0,0,0,24.0,6.748099493,82.78325937,67805,4.0,22.1,2,2,0,0,0,0,1,0,558.6296705835845,3.2271727393257374,0.04,75.13212715,0.0,2,45.53684676742685,6853.068031920692,0,0
1,6,1,3,1,19.0,6.090474475,76.17034831,58573,4.0,21.6,0,1,1,0,0,0,1,0,463.91356213391435,3.4892317361505643,0.0,68.53754653,1.2,2,37.09387933062652,5801.921961666719,0,3
2,7,1,3,0,18.0,6.670622657,75.5890268,48955,6.0,6.0,26,0,0,1,0,0,1,1,504.2258747926602,0.8861814199314048,0.52,71.147626685,1.0,3,44.49720663208174,5713.700972571118,2,2
1,1,0,4,0,21.0,4.741025783,80.17209279,25213,2.0,8.5,8,3,2,1,0,1,0,1,380.0979589944584,1.7558262196927448,0.16,63.79117531,1.4,4,22.477325475070767,6427.564462328369,2,3
1,1,0,2,0,26.0,4.316598211,58.40879117,50596,4.0,15.5,42,2,3,0,1,1,1,0,252.1272834710946,3.509488357214752,0.84,50.787386639999994,0.6,8,18.633020115208396,3411.58688594067,0,1
3,4,0,1,1,23.0,5.613116415,81.06055535,83969,5.0,5.1,20,4,3,1,0,0,1,1,455.0023338441011,0.8926826673109197,0.4,68.59585975,2.6,3,31.507075888342456,6570.813633650414,3,0
3,2,0,4,0,20.0,6.973910225,84.35212818,53086,3.0,13.3,14,2,1,1,0,0,0,0,588.2641692150125,1.880148259868537,0.28,77.045615215,1.2,0,48.63542382635955,7115.281528495149,0,3
3,3,1,1,1,22.0,4.413981246,69.20217272,71477,3.0,14.1,59,4,5,0,1,1,0,0,305.45709256853274,3.1236283962177547,1.18,56.67099259,2.0,6,19.48323044003971,4788.940709168711,0,0
0,6,0,1,0,24.0,4.692897132,71.90642849,47403,5.0,24.6,36,2,0,0,0,1,1,0,337.4494720330841,5.132595030207714,0.72,59.41769990499999,0.0,5,22.02328349153382,5170.534458187483,2,0
3,7,0,4,1,23.0,4.094757286,78.97447346,35992,5.0,17.6,34,3,6,0,0,1,1,0,323.3813006083486,4.195713553854473,0.68,59.961023159999996,2.2,5,16.767037231250086,6236.9674582842445,2,0
3,3,0,4,1,20.0,5.04552045,85.25596522,40469,2.0,15.1,19,0,7,0,0,0,0,0,430.1607160019987,2.934591388126735,0.38,67.85558486,2.4,0,25.4572766113682,7268.579605593848,2,3
3,7,0,0,1,23.0,4.407142438,90.96909033,47899,4.0,8.8,39,4,6,0,0,1,1,1,400.91373853959846,1.9524565999526995,0.78,67.520257355,2.2,6,19.422904468820587,8275.3753954677,2,0
0,3,1,4,0,21.0,5.712585791,78.7524476,5206,3.0,15.1,38,2,5,1,0,0,0,0,449.88011316623204,2.5978111193438727,0.76,67.93915275500001,2.0,0,32.6336364195351,6201.948002990745,1,3
1,4,0,4,1,24.0,5.461987056,75.30284652,34433,3.0,6.5,22,2,4,1,0,0,0,1,411.30317297219466,1.1686470922272496,0.44,64.96135853999999,2.8,1,29.833302599911548,5670.518694014677,2,0
0,7,0,4,0,22.0,4.92188668,80.28770234,64485,6.0,24.0,13,2,1,1,0,1,1,0,395.1669727150508,4.779080359495488,0.26,64.75328457,1.2,5,24.224968490761423,6446.115147036441,0,0
3,0,1,1,0,21.0,5.496695474,93.41231852,43240,5.0,9.6,13,4,1,0,0,0,1,1,513.4590684247304,1.715297901162882,0.26,74.18963663,0.2,3,30.213661133892085,8725.861251281935,2,3
0,7,0,1,0,20.0,5.90834307,69.96846169,29032,6.0,15.2,39,1,7,1,1,0,1,0,413.397675744672,2.5298155952336456,0.78,64.525946195,2.4,5,34.908517832817026,4895.585631264998,2,3
3,5,0,4,0,18.0,4.66237484,94.11181417,41484,4.0,20.3,38,2,4,0,0,1,1,0,438.7845545329635,4.262579213525326,0.76,70.367781285,0.8,5,21.737739148665025,8857.033566368613,2,2
3,3,0,1,1,19.0,6.793302613,96.98816252,89331,4.0,10.8,38,3,1,1,0,0,1,0,658.8699378771847,1.566738123411615,0.76,82.460594325,2.2,2,46.14896039179263,9406.703669005934,3,3
3,5,0,0,1,22.0,4.294258852,47.62720384,48055,3.0,20.9,50,1,8,0,1,1,0,0,204.52354168592836,4.756205927761308,1.0,45.28489618,2.6,6,18.440659087980354,2268.350545616911,2,0
0,0,0,1,1,26.0,6.585019712,48.91521488,52776,4.0,15.1,59,1,0,0,1,0,1,0,322.10765420151574,2.2587816716373506,1.18,57.382706,1.0,5,43.36248460742856,2392.6982467565736,0,1
